SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
13,DC:A6:32:55:FC:D8,2020-07-12 20:31:30.014729,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
14,DC:A6:32:55:FC:D8,2020-07-12 20:31:32.020036,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,2.5,trans_purse_list
15,DC:A6:32:55:FC:D8,2020-07-12 20:31:34.025027,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,2.5,trans_purse_list
16,DC:A6:32:55:FC:D8,2020-07-12 20:31:35.018023,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,2.5,trans_purse_list
17,DC:A6:32:55:FC:D8,2020-07-12 20:31:37.022887,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,2.5,trans_purse_list
18,DC:A6:32:55:FC:D8,2020-07-12 20:31:39.032351,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,2.5,trans_purse_list
19,DC:A6:32:55:FC:D8,2020-07-12 20:31:40.338875,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5,trans_purse_list
20,DC:A6:32:55:FC:D8,2020-07-12 20:31:41.686756,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,2.5,trans_purse_list
21,DC:A6:32:55:FC:D8,2020-07-12 20:31:42.081183,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
22,DC:A6:32:55:FC:D8,2020-07-12 20:31:44.089928,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
23,DC:A6:32:55:FC:D8,2020-07-12 20:31:45.489906,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-66,2.5,trans_purse_list
24,DC:A6:32:55:FC:D8,2020-07-12 20:31:46.212206,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
25,DC:A6:32:55:FC:D8,2020-07-12 20:31:47.562286,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
26,DC:A6:32:55:FC:D8,2020-07-12 20:31:49.571507,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-66,2.5,trans_purse_list
27,DC:A6:32:55:FC:D8,2020-07-12 20:31:50.073689,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
28,DC:A6:32:55:FC:D8,2020-07-12 20:31:52.078895,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
