SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
3,DC:A6:32:55:FC:D8,2020-07-10 14:45:21.254195,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
4,DC:A6:32:55:FC:D8,2020-07-10 14:45:22.080393,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
5,DC:A6:32:55:FC:D8,2020-07-10 14:45:23.183043,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
6,DC:A6:32:55:FC:D8,2020-07-10 14:45:24.042907,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
7,DC:A6:32:55:FC:D8,2020-07-10 14:45:26.048008,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-54,0.5,rec_thin_list
8,DC:A6:32:55:FC:D8,2020-07-10 14:45:28.053100,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
9,DC:A6:32:55:FC:D8,2020-07-10 14:45:29.371765,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
10,DC:A6:32:55:FC:D8,2020-07-10 14:45:30.589200,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
11,DC:A6:32:55:FC:D8,2020-07-10 14:45:31.003581,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
12,DC:A6:32:55:FC:D8,2020-07-10 14:45:32.109208,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,0.5,rec_thin_list
13,DC:A6:32:55:FC:D8,2020-07-10 14:45:33.988114,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
14,DC:A6:32:55:FC:D8,2020-07-10 14:45:34.017895,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
15,DC:A6:32:55:FC:D8,2020-07-10 14:45:35.781762,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
16,DC:A6:32:55:FC:D8,2020-07-10 14:45:36.017911,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
