SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
31,DC:A6:32:55:FC:D8,2020-07-12 18:07:58.023493,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,4.0,both_thin_list
32,DC:A6:32:55:FC:D8,2020-07-12 18:07:59.103509,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,4.0,both_thin_list
33,DC:A6:32:55:FC:D8,2020-07-12 18:08:00.095323,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-77,4.0,both_thin_list
34,DC:A6:32:55:FC:D8,2020-07-12 18:08:01.202309,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,4.0,both_thin_list
35,DC:A6:32:55:FC:D8,2020-07-12 18:08:02.158539,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73,4.0,both_thin_list
36,DC:A6:32:55:FC:D8,2020-07-12 18:08:03.048503,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-76,4.0,both_thin_list
37,DC:A6:32:55:FC:D8,2020-07-12 18:08:04.242333,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,4.0,both_thin_list
38,DC:A6:32:55:FC:D8,2020-07-12 18:08:06.247302,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-85,4.0,both_thin_list
39,DC:A6:32:55:FC:D8,2020-07-12 18:08:08.252325,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-77,4.0,both_thin_list
40,DC:A6:32:55:FC:D8,2020-07-12 18:08:09.149912,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73,4.0,both_thin_list
41,DC:A6:32:55:FC:D8,2020-07-12 18:08:11.154237,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,4.0,both_thin_list
42,DC:A6:32:55:FC:D8,2020-07-12 18:08:12.322371,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,4.0,both_thin_list
43,DC:A6:32:55:FC:D8,2020-07-12 18:08:13.118589,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-76,4.0,both_thin_list
0,DC:A6:32:55:FC:D8,2020-07-12 17:24:46.398579,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,0.5,both_thin_list
1,DC:A6:32:55:FC:D8,2020-07-12 17:24:48.403173,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
2,DC:A6:32:55:FC:D8,2020-07-12 17:24:49.030568,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-60,0.5,both_thin_list
3,DC:A6:32:55:FC:D8,2020-07-12 17:24:50.358223,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,0.5,both_thin_list
4,DC:A6:32:55:FC:D8,2020-07-12 17:24:52.363268,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-54,0.5,both_thin_list
5,DC:A6:32:55:FC:D8,2020-07-12 17:24:54.368431,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
6,DC:A6:32:55:FC:D8,2020-07-12 17:24:56.373511,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
7,DC:A6:32:55:FC:D8,2020-07-12 17:24:57.057177,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
8,DC:A6:32:55:FC:D8,2020-07-12 17:24:58.021635,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-55,0.5,both_thin_list
9,DC:A6:32:55:FC:D8,2020-07-12 17:25:00.026243,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,0.5,both_thin_list
10,DC:A6:32:55:FC:D8,2020-07-12 17:25:02.031282,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,0.5,both_thin_list
11,DC:A6:32:55:FC:D8,2020-07-12 17:25:04.036381,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,0.5,both_thin_list
