SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
0,DC:A6:32:55:FC:D8,2020-07-13 20:28:56.379647,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
1,DC:A6:32:55:FC:D8,2020-07-13 20:28:57.278162,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-82,4.0,both_hand_list
2,DC:A6:32:55:FC:D8,2020-07-13 20:28:58.049462,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
3,DC:A6:32:55:FC:D8,2020-07-13 20:28:59.008070,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
4,DC:A6:32:55:FC:D8,2020-07-13 20:29:00.098146,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
5,DC:A6:32:55:FC:D8,2020-07-13 20:29:01.310603,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83,4.0,both_hand_list
6,DC:A6:32:55:FC:D8,2020-07-13 20:29:03.027926,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
7,DC:A6:32:55:FC:D8,2020-07-13 20:29:04.721281,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
8,DC:A6:32:55:FC:D8,2020-07-13 20:29:05.015460,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
9,DC:A6:32:55:FC:D8,2020-07-13 20:29:07.020564,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
10,DC:A6:32:55:FC:D8,2020-07-13 20:29:09.025625,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
11,DC:A6:32:55:FC:D8,2020-07-13 20:29:11.030710,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
12,DC:A6:32:55:FC:D8,2020-07-13 20:29:12.619447,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
13,DC:A6:32:55:FC:D8,2020-07-13 20:29:13.030628,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84,4.0,both_hand_list
14,DC:A6:32:55:FC:D8,2020-07-13 20:29:14.216938,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
15,DC:A6:32:55:FC:D8,2020-07-13 20:29:15.878116,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
16,DC:A6:32:55:FC:D8,2020-07-13 20:29:16.024262,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
17,DC:A6:32:55:FC:D8,2020-07-13 20:29:17.506924,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
18,DC:A6:32:55:FC:D8,2020-07-13 20:29:18.195568,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
19,DC:A6:32:55:FC:D8,2020-07-13 20:29:19.144455,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
20,DC:A6:32:55:FC:D8,2020-07-13 20:29:20.238108,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85,4.0,both_hand_list
21,DC:A6:32:55:FC:D8,2020-07-13 20:29:21.416854,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
22,DC:A6:32:55:FC:D8,2020-07-13 20:29:23.422026,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
23,DC:A6:32:55:FC:D8,2020-07-13 20:29:25.427101,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
24,DC:A6:32:55:FC:D8,2020-07-13 20:29:26.215724,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
25,DC:A6:32:55:FC:D8,2020-07-13 20:29:27.309551,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
26,DC:A6:32:55:FC:D8,2020-07-13 20:29:28.021961,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
27,DC:A6:32:55:FC:D8,2020-07-13 20:29:29.127195,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
28,DC:A6:32:55:FC:D8,2020-07-13 20:29:30.133350,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
29,DC:A6:32:55:FC:D8,2020-07-13 20:29:31.647013,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
30,DC:A6:32:55:FC:D8,2020-07-13 20:29:32.447060,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,4.0,both_hand_list
31,DC:A6:32:55:FC:D8,2020-07-13 20:29:33.265833,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
32,DC:A6:32:55:FC:D8,2020-07-13 20:29:34.043359,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
33,DC:A6:32:55:FC:D8,2020-07-13 20:29:36.048510,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,4.0,both_hand_list
34,DC:A6:32:55:FC:D8,2020-07-13 20:29:37.597221,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,4.0,both_hand_list
